eval_id,interface,cal_diff,cal_ath,cal_gb_saturation,cal_hbs,rod_46,rod_0,rod_1,rod_49,rod_50,rod_51,rod_12,rod_119,rod_120,rod_121,rod_123,rod_125,rod_126,rod_9,rod_28,rod_54,rod_55,rod_56,rod_62,rod_73,rod_94,rod_42,rod_69,rod_24,rod_30,rod_63,rod_64,rod_65,rod_66,rod_67,rod_68,rod_70,rod_71,rod_72,rod_74,rod_75,rod_76,rod_77,rod_78,rod_79,rod_80,rod_81,rod_82,rod_84,rod_85,rod_86,rod_87,rod_88,rod_89,rod_90,rod_91,rod_92,rod_93,rod_17,rod_95,rod_97,rod_98,rod_99,rod_100,rod_101,rod_102,rod_104,rod_105,rod_106,rod_107,rod_108,rod_109,rod_116,rod_117,rod_124,rod_128,rod_129,rod_130,rod_133,rod_132,rod_136,rod_113,rod_112,rod_114,rod_137,rod_21,rod_138,rod_7,rod_111,rod_122,rod_8,rod_27,rod_29,rod_103,rod_110,rod_33,rod_36,rod_39,rod_40,rod_41,rod_57,rod_35,rod_43,rod_31,rod_44,rod_4,rod_14,rod_20,rod_16,rod_37,rod_19,rod_134,rod_6,rod_135,rod_45,rod_2,rod_34,rod_23,rod_83,rod_13,rod_52,rod_48,rod_118,rod_60,rod_47,rod_131,rod_58,rod_3,rod_15,rod_53,rod_22,rod_115,rod_59,rod_18,rod_5,rod_25,rod_26,rod_10,rod_38,rod_11,rod_61,rod_32,rod_96,rod_127
241,NO_ID,6.843123965,3.346287404,0.10614320449999999,1.134485279,0.0069973119999999995,0.008989206999999999,0.009164863,0.01096571,0.01074085,0.007145195,0.00867407,0.009804333,0.009790945,0.009806045,0.009648349,0.009497816999999999,0.009329895,0.01148035,0.01202934,0.009801839,0.009622464,0.009395042,0.01281135,0.01412778,0.01951971,0.009556373,0.009653614,0.01241302,0.007452271999999999,0.01254096,0.01586098,0.02865202,0.016598599999999998,0.01864922,0.01814218,0.01936961,0.01836553,0.02703711,0.01957636,0.03126403,0.04748691,0.01547419,0.01611027,0.02033221,0.01375611,0.01240648,0.02090916,0.0126611,0.01735882,0.01682848,0.01994898,0.01638092,0.003751584,0.01467718,0.01005705,0.0157794,0.02608139,0.3367403,0.0111884,0.01739975,0.03472721,0.01516969,0.01536886,0.01576555,0.0155982,0.01815673,0.01910044,0.01936862,0.01551135,0.01950586,0.01589831,0.36090209999999995,0.5634698,0.4023232,0.5129791,0.3401805,0.2744692,0.21109560000000002,0.21109879999999998,0.1699775,0.1682227,0.008053737,0.009910091999999999,0.6245857,0.3607754,0.639496,0.0794643,0.1800485,0.170601,0.05254247,0.1162085,0.1887105,0.01434868,0.01628317,0.05059125,0.03937837,0.0274261,0.01753264,0.02412947,0.01544924,0.01313025,0.09956091,0.00753745,0.01121947,0.06113409,0.23021999999999998,0.27386370000000004,0.1867557,0.08976508,0.2203737,0.2072774,0.2003277,0.2223056,0.01093316,0.4105634,0.02815966,0.03152031,0.007116914,0.011233700000000001,0.01207989,0.01115678,0.01128563,0.005264684,0.01113392,0.1955556,0.0068393130000000005,0.1141078,0.12756420000000002,0.18073499999999998,0.04758193,0.01683102,0.01882772,0.1883248,0.3868948,0.24997719999999998,0.3233545,0.0296555,0.10284349999999999,0.04606956,0.005352205,0.007564055,0.007666618,0.20715509999999998
242,NO_ID,23.55022062,8.190457381,0.3284091757,1.054257912,0.01712815,0.017121099999999997,0.01736806,0.02684106,0.02628964,0.01748834,0.02122105,0.02398041,0.02396338,0.02400209,0.02361691,0.02324721,0.02283674,0.02809783,0.02883937,0.02372074,0.02352221,0.02296775,0.02875513,0.03074468,0.049965300000000004,0.02339099,0.02362909,0.02424955,0.01824016,0.02577844,0.0392879,0.07035701,0.04254244,0.03760321,0.03685194,0.0420916,0.04785505,0.04231734,0.05121659,0.07358278,0.09619038,0.03287601,0.03995071,0.05319317,0.03005201,0.02815911,0.04631234,0.0261647,0.04466143,0.03978527,0.05150751,0.04165136,0.009183317,0.029039699999999998,0.01945361,0.03757164,0.06533515,0.3524261,0.02376723,0.04275876,0.07853346,0.03641672,0.03710897,0.03869057,0.03800827,0.04781386,0.05015991,0.04947377,0.03727072,0.05083007,0.03907998,0.312721,0.48940690000000003,0.339404,0.42868149999999994,0.31566320000000003,0.22077960000000002,0.177771,0.1758227,0.1463053,0.21843769999999998,0.01971138,0.0242464,0.5904604,0.3920175,0.6035414000000001,0.09877302,0.1328325,0.12875029999999998,0.07771253,0.1751635,0.23867960000000002,0.03837299,0.03585495,0.09021252,0.07750828,0.06471119,0.04377745,0.06101847,0.04097569,0.02778233,0.14839760000000002,0.01844987,0.02746281,0.05207681,0.2124512,0.3184895,0.19871989999999998,0.1428943,0.24719179999999996,0.1873361,0.22747710000000002,0.1887878,0.02676209,0.34189359999999996,0.06588522,0.04685866,0.01741991,0.02748466,0.02897328,0.02730963,0.02760962,0.01284687,0.02725285,0.15650260000000002,0.0167405,0.1722374,0.113041,0.1347625,0.06614612,0.04996132,0.05545893,0.19911689999999999,0.4240603,0.27130440000000006,0.34045490000000006,0.04446783,0.1610674,0.06369785,0.01307595,0.018514,0.01508695,0.1522707
243,NO_ID,41.97330402,2.600869934,0.8924985499,1.0851090079999999,0.005438633000000001,0.0049376179999999995,0.004870579,0.008523006,0.008348142,0.005553100000000001,0.006738641,0.007614236,0.007609213,0.007621778,0.007499034,0.007382295,0.007251005,0.008921989,0.00915414,0.007532808,0.007469577,0.007293038000000001,0.008834981,0.009176997,0.01211435,0.007427481,0.007503388000000001,0.006999656,0.0057920459999999995,0.007476481,0.01079362,0.01917974,0.01092875,0.01151546,0.01127345,0.01229036,0.01147029,0.01399988,0.01228341,0.02127071,0.03713686,0.009567077,0.01082428,0.01294763,0.009033464,0.008761372,0.01373867,0.0075534190000000005,0.01105747,0.01092453,0.01250496,0.01088108,0.002916197,0.008422035999999999,0.005869336,0.01070422,0.017928299999999998,0.2833987,0.007128245,0.01093915,0.02411518,0.010623,0.01066357,0.01073341,0.01070199,0.011492700000000002,0.01188736,0.01178975,0.01066313,0.012024700000000001,0.01076831,0.21622310000000003,0.2888893,0.2191377,0.27874099999999996,0.19917870000000001,0.1014504,0.08427321,0.07863795,0.07026896,0.1826978,0.006259351,0.0076990059999999996,0.3956963,0.34889440000000005,0.4039263,0.06255678,0.05746699,0.05483039,0.0422796,0.12087260000000001,0.20654539999999996,0.01099018,0.01076729,0.03049445,0.02086439,0.01205351,0.01114565,0.01175414,0.01102178,0.008704225999999999,0.07435978,0.0058583969999999996,0.008719925,0.008478247,0.1262801,0.2859308,0.12591780000000002,0.09139853,0.16368770000000002,0.09942273,0.1350769,0.08781566,0.008497729,0.2039589,0.01296844,0.01656394,0.005531373000000001,0.008727646,0.009193561999999999,0.008671588000000001,0.008767099,0.004079372,0.008653641,0.06970728,0.005315685,0.1180682,0.04110765,0.05737444,0.02624638,0.01126527,0.0114537,0.127501,0.3837713,0.1894519,0.2682445,0.01514128,0.1098528,0.02451149,0.004152338,0.005879176,0.004586068,0.06298494
244,NO_ID,43.94118747,7.572663614,0.2188705413,0.9071448923000001,0.01583576,0.021621099999999997,0.02225077,0.02481626,0.02430623,0.01616943,0.01965929,0.02222914,0.02219044,0.02221477,0.02183435,0.02149379,0.02111362,0.02600435,0.02805511,0.02240777,0.02182439,0.02132116,0.03096223,0.03672084,0.12608,0.02162656,0.02184686,0.02968213,0.01686483,0.030451,0.10919949999999999,0.1513216,0.1138346,0.06470922,0.05825216,0.1148733,0.12170170000000001,0.07062414,0.12654669999999998,0.1553918,0.1805656,0.04370879,0.1105425,0.129089,0.03481423,0.02930847,0.1230566,0.03078039,0.1172029,0.1106018,0.1277367,0.11283530000000001,0.008490522,0.03667302,0.02471721,0.10543980000000001,0.148032,0.3767356,0.02710088,0.11510330000000002,0.15993670000000001,0.102211,0.1042242,0.10776179999999999,0.10625239999999998,0.12061789999999999,0.1239441,0.12350710000000001,0.1047116,0.1253549,0.1086403,0.39794159999999995,0.5873209,0.3996741,0.5690814000000001,0.35819629999999997,0.27896620000000005,0.22159740000000003,0.21131620000000004,0.18379720000000002,0.2546136,0.01822489,0.02246663,0.6491134,0.41691409999999995,0.653852,0.128282,0.26588470000000003,0.2565607,0.09512222,0.2609728,0.26962240000000004,0.1049107,0.1030876,0.1695597,0.15320160000000002,0.1391616,0.1158722,0.1347265,0.1096945,0.03110431,0.2493516,0.01705788,0.02541292,0.0992652,0.27324709999999997,0.3769583,0.26220720000000003,0.22380789999999998,0.2963785,0.2274879,0.28462740000000003,0.22278560000000003,0.02475119,0.40127270000000004,0.1407369,0.06500857,0.01610589,0.02547075,0.02799047,0.02525498,0.0255972,0.01199084,0.02519686,0.203631,0.0154773,0.2575855,0.2178781,0.2627049,0.08700617,0.12034020000000001,0.1266923,0.2617529,0.4634675999999999,0.3130303,0.3666876,0.06321866,0.24642270000000002,0.08600485,0.01219232,0.01711801,0.01874944,0.28291869999999997
245,NO_ID,19.52298373,9.269859653,0.7003429943,0.9907837466,0.01938527,0.01759855,0.01735295,0.03037857,0.0297543,0.01979308,0.02401818,0.02714136,0.02712203,0.02716593,0.02672934,0.02631243,0.02584635,0.0318005,0.03262829,0.02684723,0.02662222,0.0259953,0.03147044,0.03252699,0.06176933,0.02647356,0.02674305,0.02494893,0.02064464,0.02636898,0.05167685,0.07877719999999999,0.05508147,0.03525653,0.03475956,0.04793478,0.06033556,0.02787096,0.06365985,0.08118466,0.09900668,0.03309167,0.052082,0.06571911,0.03207083,0.031227299999999996,0.05346009,0.0267022,0.05699502,0.04978947,0.06357282,0.05395496,0.01039343,0.027133799999999996,0.019732299999999998,0.04846098,0.07383964,0.3106948,0.02519097,0.05376267,0.08536566,0.04747853,0.04879361,0.05091181,0.04965087,0.06048136,0.06266485,0.06131592,0.048382999999999995,0.06313504,0.05090499,0.2369723,0.3091986,0.2510904,0.3039507,0.23151999999999998,0.12970739999999997,0.11029510000000001,0.1006902,0.08334371,0.18652729999999998,0.02230964,0.02744203,0.44783770000000006,0.36413579999999995,0.45571759999999994,0.06991005,0.09660213,0.09347577,0.06147474,0.1710537,0.2091797,0.05082227,0.04310542,0.09421463,0.08540995,0.07375842,0.05322484,0.07075764,0.05425845,0.03102325,0.13025810000000002,0.02088171,0.03108294,0.02472149,0.1535194,0.2968032,0.1412135,0.14309370000000002,0.18484160000000002,0.118948,0.14762999999999998,0.1144121,0.03028966,0.23597329999999997,0.07586396,0.03454321,0.0197159,0.03110657,0.03276825,0.03090875,0.03124774,0.01453974,0.0308448,0.08170461,0.01894635,0.1687116,0.07706139,0.09708235,0.04471808,0.06222389,0.06804247,0.1450452,0.3921888,0.2139651,0.2951635,0.0330591,0.1584711,0.04248201,0.0147994,0.02095464,0.01634477,0.10521269999999999
246,NO_ID,2.341322849,9.265314789,1.605194759,0.9245415014,0.01937573,0.0175896,0.01734462,0.03036378,0.029739299999999996,0.01978354,0.02400713,0.02712768,0.02710923,0.02715179,0.02671632,0.02629928,0.02583289,0.03178536,0.03261265,0.02683422,0.02660914,0.02598197,0.03145526,0.03247984,0.06441754,0.02646061,0.02672995,0.02493668,0.02063387,0.02630003,0.05433531,0.07781541,0.05809065,0.033993999999999996,0.03352298,0.04925919,0.06325214,0.02165344,0.06638622,0.07941433,0.09148227,0.032940699999999996,0.05478184,0.06812581,0.03203807,0.03121269,0.0542125,0.02665034,0.05998785,0.05217008,0.06612080000000001,0.05696617,0.01038844,0.02664532,0.01955622,0.05073724,0.07304402,0.20308110000000001,0.02513715,0.05660476,0.08288927,0.04977211,0.05107724,0.05319418,0.05193908,0.06340582,0.0655167,0.06408416,0.05068056,0.06590357,0.05330578,0.11725,0.189271,0.1318063,0.1615853,0.09366143,0.05429765,0.05080732,0.04955776,0.04401458,0.09597321,0.02229845,0.02742785,0.23372870000000004,0.2861804,0.25840799999999997,0.02020188,0.04823057,0.04689548,0.03373766,0.1241029,0.09831089999999999,0.04576965,0.03909539,0.08495148,0.07960182,0.06807784,0.04807381,0.06508409,0.05209965,0.03100833,0.07257492,0.02087152,0.03106715,0.02047575,0.06135084,0.19684970000000002,0.04960116,0.11894269999999998,0.08768238,0.05368228,0.05345149,0.05944767,0.030274900000000004,0.09312897,0.07331917,0.02623685,0.01970599,0.03109123,0.03275235,0.03089347,0.03123278,0.01453267,0.03082936,0.02886782,0.01893712,0.1228558,0.04446064,0.04750272,0.02689395,0.059776800000000005,0.06563672,0.04987623,0.3168145,0.11028810000000001,0.16887639999999998,0.02623712,0.12159,0.02618306,0.014792099999999999,0.02094382,0.01633687,0.05117341
247,NO_ID,13.93494498,3.51223312,0.9071378281999999,0.9658885951999999,0.007344568,0.006667664,0.006574459,0.011509100000000001,0.01127327,0.00749905,0.009099968,0.01028315,0.01027551,0.01029251,0.01012654,0.009968623000000001,0.009792241,0.01204887,0.01236191,0.01017186,0.0100868,0.009848782,0.01192333,0.01231208,0.04451942,0.0100304,0.0101324,0.009452756,0.007822028,0.009968916999999999,0.03447201,0.05852041,0.03824326,0.01297389,0.01277416,0.02900475,0.04335689,0.009830736999999999,0.04651112,0.06035144,0.07545573,0.0124869,0.03495849,0.04824902,0.0121446,0.01183162,0.03454758,0.010102,0.04009809,0.03205386,0.04621572,0.03714353,0.003937725,0.01010018,0.007412923,0.03048569,0.05360474,0.2680238,0.009528978,0.03684371,0.06393924,0.02931559,0.03059687,0.03319769,0.03171774,0.04357754,0.04568184,0.04426752,0.03027287,0.04606442,0.03339927,0.2030271,0.2736881,0.21118649999999997,0.2636901,0.1825726,0.09138908,0.07621009,0.07678322,0.06763642,0.1408662,0.00845251,0.01039694,0.36140900000000004,0.3338884,0.3774853,0.03934974,0.04401864,0.04104067,0.03003921,0.1392249,0.1661054,0.03115612,0.02333697,0.07124469,0.06532180000000001,0.05415107,0.03347712,0.05126107,0.03529054,0.01175432,0.08939636,0.007911324,0.01177656,0.007974021,0.1192818,0.2611033,0.10559489999999998,0.11206300000000001,0.135424,0.08646435,0.1039397,0.08225122,0.01147556,0.1960971,0.05695625,0.01253382,0.007469983,0.01178593,0.01241552,0.01171044,0.01183924,0.005508838,0.01168603,0.06588892,0.00717836,0.1370573,0.03185412,0.04490332,0.02016074,0.04373394,0.04945319,0.1079808,0.3537488,0.1620282,0.2456643,0.011676299999999999,0.1255085,0.01858136,0.005607403,0.007939306,0.006192483,0.05374665
248,NO_ID,23.45284065,8.879108976,0.4390983679,1.0648916990000001,0.01856778,0.01717421,0.01722955,0.029097900000000003,0.02849968,0.01895899,0.02300633,0.02599669,0.02597847,0.0260205,0.02560238,0.02520274,0.02475644,0.03045989,0.03125295,0.0257159,0.02550008,0.02489849,0.03048823,0.03201772,0.04578685,0.02535758,0.02561629,0.02448745,0.01977425,0.02634186,0.03893576,0.06307946,0.04019686,0.03777701,0.03693844,0.04188463,0.04382846,0.03728842,0.04709208,0.06579593,0.08774452,0.03358594,0.03919977,0.04898832,0.03143292,0.02999731,0.04454863,0.02661998,0.04168371,0.03966101,0.04731146,0.03982925,0.009955581,0.02877896,0.02006636,0.03820231,0.05842777,0.34181880000000003,0.02483652,0.040739,0.07061791,0.03741773,0.03777138,0.03858083,0.03829736,0.04377355,0.04608632,0.04534733,0.037989499999999995,0.04673071,0.03877027,0.27796409999999994,0.42133509999999996,0.30823870000000003,0.35979770000000005,0.2888693,0.19158599999999998,0.1568318,0.1539007,0.12466760000000002,0.2120625,0.02136897,0.02628538,0.5540209,0.3831218,0.5593302,0.0916737,0.1200688,0.1178697,0.07481222,0.16580989999999998,0.23212199999999997,0.03752025,0.03736996,0.08178356,0.07111039,0.05834372,0.03958286,0.05501412,0.03813396,0.02974258,0.1361615,0.02000085,0.0297721,0.03707561,0.18751170000000003,0.3145562,0.17704560000000003,0.13628959999999998,0.22852529999999996,0.1655035,0.20564210000000002,0.1660189,0.02901248,0.3065476,0.05982236,0.0425201,0.01888443,0.02979554,0.03138671,0.02960606,0.02993085,0.01392703,0.02954418,0.12708889999999998,0.01814761,0.1630162,0.10470839999999998,0.1209221,0.06031057,0.04490297,0.05037564,0.17761459999999998,0.41664700000000005,0.2561743,0.32966100000000004,0.04065557,0.15271020000000002,0.05740867,0.01417542,0.02007113,0.0157378,0.1274294
249,NO_ID,25.77278683,1.634473769,0.7657882254,0.8542923062000001,0.003418128,0.003102895,0.003059674,0.0059153090000000005,0.005245999,0.0034896470000000002,0.004234674,0.004785649,0.004782293,0.0047898540000000005,0.004713096,0.0046386840000000006,0.004557262,0.007035779,0.0163678,0.004733673,0.004693483,0.004583395,0.008862103,0.02106912,0.1093778,0.004667552,0.00471506,0.0043990259999999995,0.003639995,0.004700304000000001,0.10018760000000002,0.1250076,0.1033663,0.04775604,0.04000909,0.09635666,0.10790730000000001,0.01006221,0.110945,0.1275932,0.1443266,0.02795675,0.10064719999999999,0.112596,0.01422399,0.00824883,0.10234789999999999,0.004743289,0.10502089999999999,0.09830797,0.11089089999999999,0.10254169999999999,0.0018325879999999998,0.0051927990000000005,0.003622055,0.09664647,0.1213786,0.2857504,0.004476917,0.1023797,0.1308051,0.09546321,0.09689463,0.09923289,0.0979536,0.1080538,0.1099626,0.1089143,0.09658837,0.11042910000000002,0.09934828,0.22459829999999997,0.2956308,0.23633310000000002,0.29053779999999996,0.21473160000000002,0.1155879,0.09709605,0.08546086,0.07366889,0.16932850000000002,0.003933437,0.004838365,0.4246457,0.3516243,0.4334228,0.05797016,0.05559836,0.05307576,0.0435803,0.21178979999999997,0.19336389999999998,0.09618492,0.08842966,0.1400339,0.1310501,0.1197032,0.09876384,0.11677830000000002,0.1003668,0.005470111999999999,0.1751606,0.003681815,0.01019504,0.006724315,0.1334256,0.3229357,0.12317660000000001,0.1806179,0.1604818,0.1079315,0.12889460000000003,0.09848327,0.005644697,0.2208163,0.1222972,0.01311566,0.003476085,0.005484208000000001,0.02105223,0.008659925,0.0055094390000000005,0.002563662,0.008176038,0.0742818,0.0033402759999999997,0.20939639999999998,0.03828612,0.05651172,0.02270261,0.10884980000000001,0.1145798,0.1264905,0.3908159,0.1885365,0.2706281,0.01158183,0.19738129999999998,0.02116361,0.002609385,0.003694336,0.00288196,0.06303346
250,NO_ID,38.35643568,9.336178022,1.338136333,0.8771886926000001,0.01952393,0.01772423,0.01747747,0.03059573,0.02996697,0.01993476,0.02419074,0.02733516,0.02731648,0.02735977,0.02692007,0.02650046,0.02603109,0.03202808,0.03286185,0.02703933,0.02681272,0.02618037,0.03169538,0.033306999999999996,0.1015252,0.02666327,0.02693485,0.02512694,0.02079211,0.026501,0.09224747,0.1157095,0.09571769,0.03995461,0.0366825,0.08693706,0.100438,0.02367211,0.10339389999999998,0.1176961,0.1344857,0.03469818,0.09271525,0.1049769,0.0322839,0.03145133,0.09259915,0.02685511,0.09744766,0.08998238,0.10311589999999998,0.09472817,0.01046795,0.02686558,0.01970573,0.08833645,0.11126489999999999,0.2605071,0.02533008,0.0944327,0.1213388,0.08699958,0.0885459,0.09109749,0.08974186,0.1006331,0.10259410000000001,0.10130310000000001,0.08826056,0.1029519,0.09126081,0.1784566,0.2438112,0.17819649999999998,0.22872820000000002,0.1472118,0.0732396,0.06769713,0.06424980000000001,0.05923374,0.1714156,0.02246879,0.02763829,0.29721290000000006,0.34794759999999997,0.31548400000000004,0.04752575,0.06506755,0.06343342,0.04981127,0.203503,0.1962684,0.08397915,0.07559475,0.1237854,0.11723239999999999,0.10598199999999999,0.08645967,0.1032797,0.08995719,0.03124511,0.1383354,0.02103053,0.03130484,0.02067976,0.09896032,0.3080663,0.11199980000000001,0.17416410000000002,0.1442995,0.08031429,0.1249374,0.07267375,0.03050629,0.14514870000000002,0.1101556,0.02773837,0.01985664,0.03132911,0.03300257,0.03113027,0.03147129,0.01464374,0.03106539,0.05685636,0.01908225,0.2007891,0.05740723,0.06392608,0.0342612,0.0978438,0.10319160000000002,0.1106739,0.372582,0.16211589999999998,0.2382049,0.02729982,0.19108470000000002,0.03232284,0.01490484,0.02110433,0.01646228,0.06708797
251,NO_ID,36.49632665,1.1907916090000001,0.1724925322,1.0419580720000001,0.002489974,0.010073700000000001,0.01092705,0.003906835,0.0038218279999999998,0.002542434,0.003205993,0.003664959,0.0035680840000000004,0.003539093,0.003435268,0.0033799359999999996,0.003319825,0.0041562909999999995,0.005430245,0.00418692,0.0036333470000000003,0.003571869,0.00878798,0.01129391,0.03779272,0.003400335,0.003435331,0.0129876,0.002652186,0.01222021,0.02284809,0.06243933,0.02678151,0.02157281,0.02089547,0.02712325,0.03414745,0.051905200000000006,0.03902008,0.06649883,0.09103914,0.01468246,0.02394303,0.04202572,0.01067153,0.00785086,0.03461035,0.01237052,0.02965418,0.02370475,0.03983792,0.02581337,0.0013350529999999999,0.01772855,0.01111432,0.01978427,0.05736928,0.3602821,0.009696375,0.02851162,0.07162099,0.01725778,0.01901445,0.02204489,0.02040575,0.03373667,0.03736806,0.03671928,0.01900985,0.038573,0.02235472,0.41356499999999996,0.6001469,0.4178401,0.5912843000000001,0.36687729999999996,0.2938914,0.231857,0.2172375,0.1865974,0.2301279,0.002866071,0.0036172170000000003,0.6560556,0.3976696,0.6632463000000001,0.11796430000000001,0.21300149999999998,0.2040589,0.0720585,0.1787567,0.24736509999999998,0.021028,0.01923432,0.08445173,0.06876524,0.05505721,0.03178665,0.0507091,0.02542086,0.01016911,0.16243429999999998,0.0026818759999999997,0.004031837,0.09024298,0.2678947,0.32218620000000003,0.24981279999999997,0.14157360000000002,0.2768983,0.2329054,0.2677179,0.2290799,0.003914148,0.42660929999999997,0.05643102,0.04625193,0.002532745,0.004139147,0.005420086,0.003990792,0.004177780999999999,0.002224371,0.0039635370000000005,0.21897579999999997,0.0024336220000000003,0.1754859,0.16480799999999998,0.21071460000000003,0.06783918,0.0364247,0.04268904,0.2501975,0.43489279999999997,0.2930796,0.3508841,0.04446292,0.1635338,0.06731770000000001,0.002171605,0.002692129,0.007688569,0.2304212
252,NO_ID,28.78792103,6.2692004,0.9745033219,0.9239830719,0.01310953,0.01190187,0.01173557,0.02054486,0.02012209,0.01338598,0.01624345,0.01835518,0.01834227,0.01837214,0.01807598,0.01779368,0.01747957,0.02150588,0.0220657,0.0181567,0.01800456,0.01757945,0.02128307,0.02197665,0.07430962,0.01790405,0.01808645,0.01687257,0.01396216,0.01780245,0.06459349,0.08985519,0.06820177,0.02500674,0.023727,0.05934201,0.07313623,0.01834981,0.07620202,0.09234587,0.10948630000000001,0.02232731,0.06507695,0.07789565,0.02167768,0.02111926,0.06569065,0.01803217,0.07000156,0.06227508,0.07594494,0.06716569,0.007028981,0.018169099999999997,0.013293600000000001,0.06056876,0.08536786,0.281752,0.01700808,0.06687996,0.09617019,0.05912631,0.06073735,0.06339023,0.06197599,0.07332336,0.07534625,0.07401842,0.06044019999999999,0.07573195,0.06356589,0.2077429,0.27704650000000003,0.208402,0.2658906,0.18516670000000002,0.09144867,0.07862739,0.07701179,0.06949244,0.17269890000000002,0.0150877,0.01855902,0.366663,0.35024859999999997,0.37938940000000004,0.055800699999999995,0.06464364,0.06146065,0.04651294,0.1813767,0.1987972,0.05984212,0.05120739,0.1012159,0.09330487,0.08253706,0.06240797,0.07973937,0.06466226,0.02098105,0.1295262,0.014121700000000001,0.0210208,0.014632,0.12429569999999998,0.29660820000000004,0.12315380000000001,0.15171779999999999,0.15761340000000001,0.09148885,0.1271413,0.08292798,0.02048437,0.1928165,0.08549994,0.02322678,0.01333362,0.02103783,0.02216101,0.02090281,0.02113252,0.009833286,0.02085976,0.067647,0.01281352,0.1788307,0.04896152,0.06435775,0.03128475,0.07280325,0.07828779,0.1245714,0.37636709999999995,0.1813105,0.26223509999999994,0.02176228,0.168124,0.02953334,0.01000867,0.01417135,0.01105441,0.07172289
253,NO_ID,38.88118255,4.424580308,0.18048684129999998,0.8591317291,0.009252442,0.01632235,0.01710352,0.01949609,0.01513311,0.009447192,0.01157779,0.0131286,0.0130237,0.01301544,0.01275953,0.01255754,0.01233611,0.02448909,0.04107422,0.01354453,0.0129071,0.01262848,0.03065643,0.05158028,0.1481257,0.01263548,0.01276507,0.02195059,0.009853895,0.02182232,0.13171670000000002,0.1719518,0.1361078,0.08983462,0.08179308,0.1376767,0.14370329999999998,0.06246531,0.14832620000000002,0.1759183,0.20038699999999998,0.06427081,0.13304670000000002,0.1504431,0.04275766,0.02656704,0.14489570000000002,0.02208185,0.13930050000000002,0.13342220000000002,0.1496232,0.13528389999999998,0.004960894,0.02782574,0.01830362,0.128198,0.1694362,0.39404120000000004,0.01881387,0.1375109,0.17978,0.1251698,0.12703,0.1304546,0.1290636,0.1423588,0.1456635,0.1454508,0.1276404,0.1471554,0.13134300000000002,0.41501279999999996,0.5999621,0.4158937,0.5923181,0.36842870000000005,0.2944015,0.2327451,0.2185255,0.188617,0.24934789999999998,0.01064844,0.01319007,0.6565215,0.42384279999999996,0.6639754,0.12463699999999998,0.3024425,0.29352,0.101949,0.27589309999999995,0.2585674,0.12842409999999999,0.1259468,0.19155239999999998,0.1759196,0.1629989,0.1400355,0.15881489999999998,0.1333221,0.02111767,0.2707632,0.009966798,0.02870801,0.1002765,0.2745559,0.39065570000000005,0.25902559999999997,0.23811999999999997,0.3010691,0.2348388,0.2781079,0.23025520000000002,0.01878545,0.42423990000000006,0.16436729999999997,0.05641952,0.009409925,0.01542946,0.04079894,0.02622195,0.01625829,0.007279371,0.02502467,0.21824120000000002,0.009043089,0.2726427,0.2551192,0.29989899999999997,0.07824336,0.14484360000000002,0.1509946,0.2592062,0.47163599999999994,0.32474369999999997,0.3744942,0.0546372,0.2603374,0.07752689,0.007313694,0.01000141,0.01359791,0.319015
254,NO_ID,19.96509538,0.3414895869,0.4814273993,0.8083527943000001,0.0007140069,0.0007499263,0.0008142647999999999,0.03134948,0.02028171,0.000729015,0.0008848028,0.00100003,0.0009991574,0.001000423,0.0009848673,0.0009688617,0.0009525889999999999,0.04508918,0.06277609,0.0009894763,0.0009805653,0.0009576761999999999,0.04671046,0.06947258,0.15425999999999998,0.0009749597,0.0009852427000000001,0.0010552930000000001,0.0007606198,0.001464459,0.1441286,0.17008120000000002,0.1471543,0.09866896,0.09108473,0.1431644,0.1521786,0.01254839,0.1553761,0.1728029,0.1909335,0.07888267,0.1447001,0.1567986,0.06018664,0.041048400000000006,0.148567,0.0013997620000000001,0.14907979999999998,0.1433356,0.1555796,0.14645940000000002,0.0003826969,0.002695678,0.001561795,0.141007,0.167514,0.3458333,0.0012956139999999998,0.146993,0.17563610000000002,0.13970870000000002,0.1410259,0.1432565,0.14212239999999998,0.15177449999999998,0.15390770000000004,0.1533558,0.1409203,0.1547445,0.1435191,0.25972929999999994,0.3854361,0.290412,0.32843190000000005,0.26629590000000003,0.16680379999999997,0.139542,0.1353721,0.1057292,0.2008075,0.0008218756,0.001010646,0.5284352,0.3895789,0.5312051999999999,0.06907947,0.14642370000000002,0.1389342,0.08688385,0.2540985,0.1974392,0.1468378,0.13880209999999998,0.1886145,0.1799571,0.1694434,0.1500413,0.166447,0.1500361,0.009571788000000001,0.2337565,0.0007688606,0.04462596,0.01148236,0.1613606,0.3635299,0.14144160000000003,0.21905429999999998,0.2097735,0.14659070000000002,0.1631864,0.1475402,0.02987286,0.2884974,0.17129149999999999,0.01446966,0.0007262088,0.02903715,0.06456266,0.04126713,0.03236742,0.0005355107,0.03992495,0.10837550000000001,0.0006978831,0.2514804,0.1123874,0.1422128,0.02924904,0.15777729999999998,0.1629281,0.1445195,0.43590909999999994,0.24959009999999998,0.32151579999999996,0.01268684,0.23491979999999998,0.02686187,0.0005450607,0.000771608,0.000602725,0.1584118
